country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
FRA,France,Carcen-Ponson,WRI1024663,8.36035,43.8718,-0.8189,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,13.01,14.65,14.71,14.79,14.25,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Cargiaca,WRI1025059,3.49,41.7322,9.0412,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,1058372,,,,,,,,,,6.25,8.01,9.68,8.03,9.64,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
FRA,France,Carmaux,WKS0069086,4.5,44.0234,2.131,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,6.56,6.83,7.37,6.89,7.36,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Carpentras,WRI1025158,2.55333,44.0592,5.0613,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,3.91,3.96,4.0,4.03,4.07,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Carros,WRI1025296,1.96535,43.7849,7.1841,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,3.13,3.15,3.15,3.16,3.49,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Cast,WRI1024507,10.0,48.1489,-4.1185,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,1065955,,,,,,,,,,,,,,18.28,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
FRA,France,Castanet-le-Haut,WRI1024157,13.8,43.6735,2.9543,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,1079011,,,,,,,,,,,,,,25.23,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
FRA,France,Casteljaloux,WRI1024934,4.72798,44.3116,0.0844,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,1107156,,,,,,,,,,7.6,8.44,8.34,8.2,8.19,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Castellane,WRI1025540,1.3,43.845,6.4904,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,4.54,4.77,5.38,3.8,4.03,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
FRA,France,Castelnau-Lassouts,WRI1026710,42.0,44.505,2.874,Hydro,,,,1949.0,EDF,EDF,https://www.edf.fr/en/the-edf-group/industrial-provider/renewable-energies/hydropower,GEODB,,,,,,,,,,,104.03,99.94,103.93,87.88,106.73,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
FRA,France,Castelnau-Pégayrols,WRI1023973,30.81,44.1659,2.9008,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,1093034,,,,,,,,,,,,,,56.34,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
FRA,France,Castelnau-d'Estrétefonds,WRI1024165,13.60385,43.7942,1.3621,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,21.08,22.45,23.53,23.09,23.39,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Castelnau-le-Lez,WRI1025467,1.46684,43.6378,3.9124,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,2.33,2.42,2.58,2.44,2.67,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Castelnaudary,WRI1025170,2.48707,43.3231,1.9603,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,3.62,3.76,3.85,3.94,3.84,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Castet,WRI1025400,1.62,43.0546,-0.3726,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,1014706,,,,,,,,,,5.95,6.51,7.28,6.38,7.26,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
FRA,France,Castets,WRI1023989,25.05259,43.8743,-1.145,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,40.89,41.8,41.5,41.67,40.89,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Castifao,WRI1025129,2.7394,42.526,9.1193,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,5.11,5.06,5.06,5.03,5.11,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Castillon,WRI1026731,68.0,43.878,6.538,Hydro,,,,1948.0,EDF,EDF,https://www.edf.fr/en/the-edf-group/industrial-provider/renewable-energies/hydropower,GEODB,1014707,,,,,,,,,,186.95,193.42,208.57,168.96,179.3,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
FRA,France,Castillon-de-Saint-Martory,WRI1025312,1.9,43.1371,0.851,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,7.0,7.31,7.54,6.88,7.53,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
FRA,France,Castillon-en-Couserans,WRI1024172,13.29,42.9166,1.0552,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,31.92,33.74,40.12,33.83,39.95,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
FRA,France,Castirla,WRI1026723,54.5,42.38,9.134,Hydro,,,,1968.0,EDF,EDF,https://www.edf.fr/en/the-edf-group/industrial-provider/renewable-energies/hydropower,GEODB,1015147,,,,,,,,,,121.08,112.69,115.25,98.38,140.9,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
FRA,France,Castres,WRI1025091,3.15121,43.6156,2.2382,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,4.9,5.16,4.94,5.08,4.95,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Castres,WRI1025530,1.315,43.6156,2.2382,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,4.83,5.08,5.85,5.22,5.89,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
FRA,France,Caudebronde,WRI1025009,4.0,43.388,2.3031,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,,,,,7.31,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
FRA,France,Caudos 3,WKS0069125,12.0,44.539,-0.979,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,21.92,21.27,21.21,21.24,21.23,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Caulières,WRI1024094,17.5,49.7864,1.8994,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,,,,,32.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
FRA,France,Caurel,WRI1024985,4.25,48.2173,-3.0396,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,,,,,7.77,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
FRA,France,Caussade,WRI1025148,2.62577,44.157,1.5439,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,3.67,3.96,4.15,4.1,4.24,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Caussade,WRI1025229,2.218,44.157,1.5439,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,5.78,6.17,7.24,6.19,7.21,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
FRA,France,Causse-de-la-Selle,WRI1025108,3.0,43.7932,3.6295,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,8.48,10.29,11.59,10.06,11.36,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
FRA,France,Cavaillon,WRI1024636,8.76409,43.8506,5.0356,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,14.02,14.9,14.42,14.69,15.08,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Cayenne,WRI1025138,2.67186,5.0311,-52.5194,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,5.1,4.87,5.34,4.83,4.96,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Celles-sur-Belle,WRI1024570,9.4,46.2404,-0.218,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,,,,,17.19,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
FRA,France,Cenon,WRI1024983,4.268,44.8544,-0.5215,Biomass,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,1061154,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
FRA,France,Cerisières,WRI1024714,8.0,48.3086,5.0777,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,,,,,14.63,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
FRA,France,Cernay,WRI1024825,6.13497,47.7948,7.1793,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,8.51,9.1,9.15,9.03,9.17,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Cernon,WRI1023977,28.9,48.8462,4.3626,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,,,,,52.85,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
FRA,France,Cestas,WRI1023933,301.36417,44.7242,-0.815,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,1105796,,,,,,,,,,466.89,500.35,496.76,505.44,496.76,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Chagny,WRI1025635,1.165,46.8989,4.7747,Biomass,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
FRA,France,Chaillac,WRI1024935,4.70039,46.4259,1.2916,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,1091919,,,,,,,,,,7.32,7.38,7.54,7.47,7.27,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Challans,WRI1025624,1.19364,46.8356,-1.8397,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,1.62,1.7,1.66,1.63,1.7,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Chalmoux,WKS0065705,10.0,46.616,3.86,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,15.08,15.21,15.13,14.89,15.09,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Chambonchard,WRI1024257,12.0,46.161,2.5411,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,1112378,,,,,,,,,,,,,,21.94,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
FRA,France,Chambonchard,WRI1025711,1.08146,46.161,2.5411,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,1112378,,,,,,,,,,1.41,1.48,1.48,1.45,1.44,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Chambéry,WRI1025546,1.29659,45.5837,5.9088,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,1.77,1.63,1.69,1.59,1.8,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Chambéry,WRI1024455,10.336,45.5837,5.9088,Biomass,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
FRA,France,Champagné-les-Marais,WRI1025626,1.18709,46.3739,-1.1337,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,1.71,1.7,1.64,1.63,1.69,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Champdeniers-Saint-Denis,WRI1024623,9.0,46.4799,-0.3827,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,,,,,16.45,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
FRA,France,Champfleury,WRI1023955,36.0,48.6299,4.0391,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,1065950,,,,,,,,,,,,,,65.83,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
FRA,France,Champlin,WRI1023980,27.5,49.832,4.2979,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,,,,,50.29,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
FRA,France,Champsanglard,WRI1024810,6.3,46.2801,1.8891,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,1014718,,,,,,,,,,22.45,21.32,23.53,22.37,23.46,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
FRA,France,Champteussé-sur-Baconne,WRI1025309,1.902,47.67,-0.6537,Biomass,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
FRA,France,Champéon,WRI1024948,4.6,48.3561,-0.5127,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,,,,,8.41,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
FRA,France,Chanceaux-près-Loches,WRI1025765,1.021,47.1413,0.9398,Biomass,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
FRA,France,Changé,WRI1024616,9.0,48.1077,-0.7997,Biomass,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
FRA,France,Chantonnay,WRI1025537,1.30214,46.6691,-1.0443,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,1.75,1.83,1.77,1.78,1.75,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Chantrigné,WRI1024591,9.2,48.4126,-0.5606,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,,,,,16.82,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
FRA,France,Chapelle-Vallon,WRI1024001,24.0,48.4344,4.0424,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,,,,,43.89,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
FRA,France,Charleval,WRI1024803,6.45692,43.7211,5.2453,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,1106660,,,,,,,,,,11.03,10.85,10.89,11.0,11.9,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Charly-sur-Marne,WRI1024028,22.0,48.9872,3.2921,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,,,,,40.23,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
FRA,France,Charmes,WRI1025440,1.5009,48.3849,6.3186,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,5.58,5.9,6.6,6.04,6.55,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
FRA,France,Charmont-en-Beauce,WRI1023975,30.0,48.2232,2.1458,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,,,,,54.86,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
FRA,France,Charmont-sous-Barbuise,WRI1024002,24.0,48.4155,4.1812,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,1078778,,,,,,,,,,,,,,43.89,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
FRA,France,Charritte-de-Bas,WRI1024569,9.4,43.2951,-0.897,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,31.54,32.3,37.06,32.15,34.24,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
FRA,France,Charroux,WRI1025507,1.36303,46.1399,0.4155,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,1.86,1.84,1.84,1.86,1.84,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Chartrettes,WRI1025111,3.0,48.4943,2.7131,Hydro,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,1059690,,,,,,,,,,12.4,12.87,12.1,13.21,12.61,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
FRA,France,Chasseneuil-sur-Bonnieure,WRI1025763,1.02277,45.8244,0.4415,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,1.49,1.5,1.5,1.51,1.49,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Chastel-Nouvel,WRI1024277,12.0,44.5707,3.4925,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,,,,,21.94,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
FRA,France,Chatuzange-le-Goubet,WRI1025022,3.915,45.0113,5.0967,Biomass,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
FRA,France,Chatuzange-le-Goubet,WRI1025764,1.02274,45.0113,5.0967,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,1.44,1.54,1.51,1.62,1.62,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Chauché,WRI1025686,1.10474,46.8283,-1.2713,Solar,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,,,,,,,,,,,1.52,1.51,1.49,1.52,1.51,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
FRA,France,Chaudanne,WRI1026685,24.3,43.848,6.544,Hydro,,,,1952.0,EDF,EDF,https://www.edf.fr/en/the-edf-group/industrial-provider/renewable-energies/hydropower,GEODB,1014828,,,,,,,,,,64.59,69.26,74.6,60.89,64.0,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
FRA,France,Chaudeyrac,WRI1025376,1.7,44.6418,3.7513,Wind,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,1062797,,,,,,,,,,,,,,3.1,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
FRA,France,Chaumont,WRI1024993,4.2,48.0976,5.1399,Biomass,,,,,,Open Power System Data,http://data.open-power-system-data.org/renewable_power_plants/2016-10-21/,Open Power System Data,1061206,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
