country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
CHN,China,Datang Jiaonan Liuwang Phase 1,WRI1072045,49.0,35.9367,119.735,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=6044,UNFCCC CDM Registry,1089522,,,,,,,,,,,,,,90.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Jiaonan Liuwang Phase 2 Wind,WRI1072047,49.0,35.9612,119.8183,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=6047,UNFCCC CDM Registry,1089522,,,,,,,,,,,,,,90.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Jilin Datong,WRI1072192,49.0,45.413,122.417,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=6457,UNFCCC CDM Registry,,,,,,,,,,,,,,,90.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Jilin Shuangliao,WRI1070960,49.0,43.5218,123.2,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=869,UNFCCC CDM Registry,,,,,,,,,,,,,,,90.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Jingtai power station,WRI1070368,1320.0,37.2316,104.1681,Coal,,,,2009.0,Datang Gansu Power Generation Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1072945,,,,,,,,,,,,,,6431.95,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Jixian Taiping Wind,WRI1072357,49.0,46.875,130.75,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=6965,UNFCCC CDM Registry,,,,,,,,,,,,,,,90.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Kazuo Shuangmiao,WRI1072043,49.0,41.1065,119.6645,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=6038,UNFCCC CDM Registry,,,,,,,,,,,,,,,90.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Kezuohouqi Hariwusu,WRI1072275,49.0,42.921,122.441,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=6740,UNFCCC CDM Registry,,,,,,,,,,,,,,,90.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Liancheng-2 power station,WRI1070360,600.0,36.5195,102.8682,Coal,,,,2004.0,Datang Gansu Power Generation Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1059414,,,,,,,,,,,,,,2923.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Linzhou power station,WRI1070441,700.0,36.1087,113.8627,Coal,,,,2011.0,Datang Linzhou Power Station,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1118187,,,,,,,,,,,,,,3410.88,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Lueyang power station,WRI1070421,660.0,33.3467,106.1422,Coal,,,,2011.0,Lueyang Datang Power Generation Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1058796,,,,,,,,,,,,,,3215.97,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Luoyang Shouyangshan power station,WRI1070446,1040.0,34.7325,112.7554,Coal,,,,1991.0,Datang Shouyangshan Power Station,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1011859,,,,,,,,,,,,,,5067.59,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Luoyang power station,WRI1070439,1045.0,34.682,112.3777,Coal,,,,2003.0,Datang Luoyang Power Station,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1058823,,,,,,,,,,,,,,5091.96,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Maanshan Dangtu power station,WRI1070766,1320.0,31.5347,118.4139,Coal,,,,2008.0,Datang International Power Generation Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,6431.95,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Matou power station,WRI1070173,1020.0,36.4873,114.4246,Coal,,,,1992.0,Datang Matou Power Station,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1024339,,,,,,,,,,,,,,4970.14,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Nanjing Xiaguan-3 power station,WRI1070155,1320.0,32.2127,119.2096,Coal,,,,2010.0,,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1077166,,,,,,,,,,,,,,6431.95,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang New Energy Chayouhouqi Hanwula,WRI1072050,49.0,41.3694,112.9222,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=6057,UNFCCC CDM Registry,,,,,,,,,,,,,,,90.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang New Energy Lingao Offshore Experimental,WRI1072515,6.0,20.0172,109.7072,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=7426,UNFCCC CDM Registry,,,,,,,,,,,,,,,11.13,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Ningde power station,WRI1070685,2520.0,26.7575,119.7359,Coal,,,,2007.0,Datang Shandong Power Generation Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1062660,,,,,,,,,,,,,,12279.18,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Ningxia Ningdong,WRI1072066,49.0,37.7396,106.4229,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=6084,UNFCCC CDM Registry,1070494,,,,,,,,,,,,,,90.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Ningxia Ningdong (Baitugang Town Changliushui),WRI1072067,49.0,37.7747,106.393,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=6086,UNFCCC CDM Registry,1070494,,,,,,,,,,,,,,90.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Ningxia Taiyangshan Phase 2,WRI1072068,49.0,37.5034,106.4418,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=6089,UNFCCC CDM Registry,1089628,,,,,,,,,,,,,,90.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Ningxia Taiyangshan Phase 3,WRI1072098,49.0,37.5471,106.3976,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=6167,UNFCCC CDM Registry,1089628,,,,,,,,,,,,,,90.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Pingdu Xinhe,WRI1072213,49.0,36.9971,119.5721,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=6539,WRI,1089526,,,,,,,,,,,,,,90.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Pingyin Phase 1 Wind,WRI1072504,49.0,36.252,116.508,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=7393,UNFCCC CDM Registry,,,,,,,,,,,,,,,90.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Pingyin Phase 2 Wind,WRI1072131,49.0,36.128,116.341,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=6271,UNFCCC CDM Registry,,,,,,,,,,,,,,,90.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Qingyuan Phase 2 Wind,WRI1071792,34.0,36.7728,111.4175,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=5199,UNFCCC CDM Registry,,,,,,,,,,,,,,,63.09,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Qingyuan power station,WRI1070836,600.0,38.7954,115.481,Coal,,,,2012.0,Datang Qinqyuan Power Station,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1093289,,,,,,,,,,,,,,2923.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Qitaihe power station,WRI1070009,1900.0,45.7596,131.0536,Coal,,,,2006.0,Datang Heilongjiang Power Generation Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1018249,,,,,,,,,,,,,,9258.11,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Qixia Sujiadian Phase 1,WRI1072539,49.0,37.3958,120.7017,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=7511,UNFCCC CDM Registry,,,,,,,,,,,,,,,90.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Qixia Zangjiazhuang Garden,WRI1071978,49.0,37.5615,120.8431,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=5839,UNFCCC CDM Registry,,,,,,,,,,,,,,,90.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Sanmenxia power station,WRI1070676,2900.0,34.6847,111.0274,Coal,,,,2007.0,Datang Sanmenxia Power Station,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1062673,,,,,,,,,,,,,,14130.8,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Shentou power station,WRI1070591,2000.0,39.3648,112.5333,Coal,,,,1998.0,Shanxi Datang International Power Generation Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1059650,,,,,,,,,,,,,,9745.38,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Shuangyashan power station,WRI1070636,400.0,46.6801,131.169,Coal,,,,2006.0,Datang Heilongjiang Power Generation Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1024409,,,,,,,,,,,,,,1949.07,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Tulufan,WRI1025991,20.0,43.13,89.313,Solar,,,,,DaTang Xinjiang Power Generation Co.  Ltd.,UNFCCC CDM,http://cdm.unfccc.int/filestorage/l/6/2I4MQ3UFCR9SGZVXO1Y0J867DNTALH.pdf/1%20PDD-version%2002-2012_12_18_Clean.pdf.pdf?t=YWV8b2o5c2RofDAQ51sgVxOWP1im9N0pybsd,,,,,,,,,,,,31.72,33.25,32.27,32.28,32.48,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
CHN,China,Datang Tuoketuo power station,WRI1070659,6720.0,40.1947,111.3589,Coal,,,,2007.0,Tuoketuo Power Company,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1023040,,,,,,,,,,,,,,32744.48,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Tuquan Laoyeling Phase 2,WRI1072399,49.0,45.555,121.354,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=7091,UNFCCC CDM Registry,,,,,,,,,,,,,,,90.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Weihe power station,WRI1070325,600.0,34.431,108.8997,Coal,,,,2003.0,Datang Shaanxi Power Generation Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,2923.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Wendeng Phase 2 Wind,WRI1072505,49.0,36.96,122.11,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=7394,UNFCCC CDM Registry,1079810,,,,,,,,,,,,,,90.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Wendeng Wind,WRI1071775,49.0,36.9317,122.0858,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=5132,UNFCCC CDM Registry,1079810,,,,,,,,,,,,,,90.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Wuan power station,WRI1070835,600.0,36.8184,114.187,Coal,,,,2012.0,Datang Wu'an Power Station,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1087478,,,,,,,,,,,,,,2923.61,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Wushashan power station,WRI1070646,2400.0,29.505,121.6627,Coal,,,,2006.0,Datang International Xinyu Power Generation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1056407,,,,,,,,,,,,,,11694.45,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Xigu power station,WRI1070366,990.0,36.1289,103.6228,Coal,,,,2004.0,Datang Gansu Power Generation Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1024485,,,,,,,,,,,,,,4823.96,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Xinyang power station,WRI1070131,1940.0,32.1099,114.1406,Coal,,,,2006.0,Datang Xinyang Power Station,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1072759,,,,,,,,,,,,,,9453.01,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Xinyu power station,WRI1070246,440.0,27.7763,114.9088,Coal,,,,1996.0,Datang International Xinyu Power Generation,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,2143.98,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Xutang power station,WRI1070006,1200.0,34.3486,117.9318,Coal,,,,2002.0,Datang International Power Generation Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1072941,,,,,,,,,,,,,,5847.22,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Yungang power station,WRI1070198,1040.0,40.061,113.2192,Coal,,,,2006.0,Shanxi Datang International Power Generation Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,5067.59,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Zhaoyuan Jinling Phase 1,WRI1072452,49.0,37.3156,120.2664,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=7244,UNFCCC CDM Registry,1086178,,,,,,,,,,,,,,90.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datang Zhuzhou-2 power station,WRI1075595,1260.0,27.2444,113.4603,Coal,,,,2016.0,Datang Hunan Huayin Elec Power,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,,,,,,,,,,,,,,,6139.59,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datong - SDIC Coal,WRI1070450,270.0,39.9474,113.1053,Coal,,,,2010.0,,Industry About,https://industryabout.com/country-territories-3/1705-china/fossil-fuels-energy/33539-datong-sdic-coal-power-plant,Industry About,1024318,,,,,,,,,,,,,,1315.62,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datong - Tashan Coal,WRI1070203,4520.0,39.9261,113.0843,Coal,,,,2008.0,Tongmei Tashan Power Station,Industry About,https://industryabout.com/country-territories-3/1705-china/fossil-fuels-energy/33540-datong-tashan-coal-power-plant,Industry About,1066586,,,,,,,,,,,,,,22024.56,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datong A,WKS0072832,5.0,39.884,113.563,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,7.94,7.74,7.33,7.66,7.67,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
CHN,China,Datong GCL,WKS0061318,310.0,40.467,114.027,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,469.14,443.44,460.88,466.69,463.59,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
CHN,China,Datong Panda,WKS0069532,50.0,39.974,113.482,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,78.12,74.76,72.41,75.18,74.77,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
CHN,China,Datong TopRunner,WKS0073631,1000.0,40.008,112.956,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,1604.66,1473.97,1417.74,1467.28,1464.76,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
CHN,China,Datong UPV,WKS0067627,100.0,39.974,113.447,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,157.73,151.15,146.33,151.69,151.03,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
CHN,China,Datong Yingli,WKS0065940,50.0,40.419,113.753,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,76.82,74.4,75.67,76.29,76.0,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
CHN,China,Datong power station,WRI1070449,3990.0,40.0279,113.2933,Coal,,,,2001.0,Guodian Shanxi Branch Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1069780,,,,,,,,,,,,,,19442.03,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Datun Mine power station,WRI1070760,390.0,34.8684,116.9414,Coal,,,,2005.0,Shanghai Datun Energy Resources Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1073066,,,,,,,,,,,,,,1900.34,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Dawalong,WRI1072247,24.0,28.7,100.3,Hydro,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=6644,UNFCCC CDM Registry,,,,,,,,,,,61.21,82.72,82.72,94.26,82.72,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
CHN,China,Daxia,WRI1000596,324.5,36.15,104.01,Hydro,,,,,,Baike,http://baike.baidu.com/view/439122.htm,,1017410,,,,,,,,,,894.36,1401.47,1104.18,1047.98,1104.18,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
CHN,China,Daya Bay,WRI1061018,1888.0,22.6,114.54,Nuclear,,,,,,IAEA,https://www.iaea.org/PRIS/CountryStatistics/CountryDetails.aspx?current=CN,,1017830,,,,,,,,,,,,,,13938.34,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Dayangpuzi,WRI1023873,100.5,41.13,112.75,Wind,,,,,,China Wind Power Center,http://www.cwpc.cn/cwpp/en/information/wind-farms-china/wind-farm-map/,,1079987,,,,,,,,,,,,,,186.48,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Daying,WKS0062328,100.0,25.8,100.46,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,201.81,209.63,222.14,219.59,220.11,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
CHN,China,Dazhou,WRI1061053,1400.0,31.11,107.48,Gas,,,,2010.0,,China National Technical Import and Export Corporation,http://www.cntic.com.cn/tabid/450/Default.aspx,,1084537,,,,,,,,,,,,,,4242.85,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Dehe Zhangbei Phase 1,WRI1071479,49.0,41.0864,114.7414,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=4046,UNFCCC CDM Registry,,,,,,,,,,,,,,,90.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Dehe Zhangbei Phase 2,WRI1071814,49.0,41.1,114.79,Wind,,,,,,UNFCCC CDM Registry,https://cdm.unfccc.int/Projects/redirector?ref=5275,UNFCCC CDM Registry,,,,,,,,,,,,,,,90.92,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Dengfeng A,WKS0070012,5.5,34.317,113.213,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,9.23,9.5,9.61,9.61,9.71,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
CHN,China,Dengfeng-1 power station,WRI1070635,420.0,34.3739,113.0552,Coal,,,,2002.0,Dengfeng Power Plant Group,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1039589,,,,,,,,,,,,,,2046.53,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Dengfeng-2 power station,WRI1070630,1900.0,34.3925,113.1997,Coal,,,,2009.0,China Resources Power Holdings Co Ltd,GCPT,https://endcoal.org/global-coal-plant-tracker/,GCPT,1059307,,,,,,,,,,,,,,9258.11,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
CHN,China,Dengkou,WRI1025982,20.0,40.4,107.01,Solar,,,,,China Power Investment Dengkou Solar PV Power Company,UNFCCC CDM,http://cdm.unfccc.int/filestorage/9/L/Z/9LZKV42CT5DENPFM1HJS6XOB7R0GQY/PDD.pdf?t=ZXZ8b2o5aHgxfDCZGyLGdlGcmt8AfnzIrWHB,,,,,,,,,,,,32.59,32.01,33.01,32.26,33.11,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
CHN,China,Dengkou A,WKS0070092,30.0,40.515,106.621,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,45.96,45.52,45.47,43.87,45.97,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
CHN,China,Dengkou B,WKS0070289,50.0,40.404,106.921,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,77.48,75.65,78.0,76.96,78.7,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
